id,name,symbol,sector,industry
471,U.S. Bancorp.,USB,FINANCE,BANKS
472,Uts Energy Corporation,UEYCF,ENERGY,ENERGY PRODUCERS
473,Union Pacific Corp,UNP,TRANSPORTS,RAILROADS
474,Waste Management Inc,WM,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
476,Whirlpool Corp.,WHR,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
477,Wyeth Inc,WYE,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
478,XTO Energy Inc,XTO,ENERGY,ENERGY PRODUCERS
479,Yum Brands Inc.,YUM,CONSUMER DISCRETIONARY,RESTAURANTS
480,Zimmer Biomet Holdings Inc,ZBH,HEALTH CARE,HEALTH CARE SUPPLIES
481,BEA Systems Inc,BEAS,INFORMATION TECHNOLOGY,SOFTWARE
482,Cabot Microelectronics Corp,CCMP,INFORMATION TECHNOLOGY,SEMICONDUCTORS
483,Encore Capital Group Inc,ECPG,FINANCE,CORPORATE FINANCE
485,Fedex Corp,FDX,TRANSPORTS,AIRLINES & AIR SERVICES
486,Huntington Bancshares Inc.,HBAN,FINANCE,BANKS
487,Hurco Companies Inc,HURC,INDUSTRIALS,MACHINERY
488,Micron Technology Inc,MU,INFORMATION TECHNOLOGY,SEMICONDUCTORS
490,Nuveen Equity Premium Opportunity Fund,JSN,FINANCE,GENERAL FINANCE
491,Nuveen Preferred & Income Securities Fund,JPS,MUTUAL FUND,GENERAL FINANCE
492,ParkerVision Inc,PRKR,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
493,Patriot Motorcycle Inc,PMCY,CONSUMER DISCRETIONARY,AUTOMOBILES & PARTS
494,SPX Technologies Inc,SPXC,INDUSTRIALS,MACHINERY
495,St. Jude Medical,STJ,HEALTH CARE,HEALTH CARE
496,Symmetry Medical Inc,SMA,HEALTH CARE,HEALTH CARE SUPPLIES
498,Belo Corp Class A,BLC,CONSUMER DISCRETIONARY,BROADCASTING
501,Diebold Nixdorf Inc,DBD,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
503,Beam Inc,BEAM,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
505,Morgan Stanley,MS,FINANCE,GENERAL FINANCE
506,Viatris Inc,VTRS,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
508,RS LEGACY CORP,RSHCQ,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
510,Thornburg Mortgage Inc,THMOQ,FINANCE,REIT - RESIDENTIAL
514,Valero Energy Corp,VLO,ENERGY,OIL & GAS PRODUCTION
515,Weyerhaeuser Corp,WY,MATERIALS,WOOD & PAPER
516,Avery Dennison Corp,AVY,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
520,DENTSPLY Sirona Inc,XRAY,HEALTH CARE,HEALTH CARE SUPPLIES
521,Edwards Lifesciences Corp,EW,HEALTH CARE,HEALTH CARE SUPPLIES
524,General Mills Inc.,GIS,CONSUMER STAPLES,FOOD PRODUCTS
525,Axiall Corporation,AXLL,MATERIALS,CHEMICALS
526,Kohls Corp,KSS,CONSUMER DISCRETIONARY,RETAIL - GENERAL
529,Par Pharmaceutical Companies Inc,PRX,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
530,Schering-Plough Inc,SGP,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
532,Williams Cos Inc,WMB,ENERGY,OIL & GAS PRODUCTION
535,American Campus Communities Inc,ACC,REAL ESTATE,REAL ESTATE INVESTMENT TRUSTS
536,Ameriprise Financial Inc,AMP,FINANCE,CORPORATE FINANCE
538,B/E Aerospace Inc,BEAV,INDUSTRIALS,AEROSPACE & DEFENSE
543,W.R. Berkley Corp.,WRB,FINANCE,INSURANCE
549,Century Casinos Inc,CNTY,CONSUMER DISCRETIONARY,CASINOS & GAMING
550,Deluxe Corp,DLX,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
553,FLOW INTERNATIONAL CORP,FLOW,INDUSTRIALS,MACHINERY
554,FRANKLIN BK CORP DEL,FBTXQ,FINANCE,BANKS & THRIFTS
555,Genentech Inc,DNA,HEALTH CARE,PHARMACEUTICALS
556,HCC Insurance Holdings,HCC,FINANCE,FINANCE
557,Harley-Davidson Inc.,HOG,CONSUMER DISCRETIONARY,AUTOMOBILES AND MOTORCYCLES
558,Healthcare Services Group Inc,HCSG,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
559,Helix Energy Solutions Group Inc,HLX,ENERGY,OIL & GAS PRODUCTION
560,Human Genome Sciences,HGSI,HEALTH CARE,PHARMACEUTICALS
563,Kaydon Corp,KDN,INDUSTRIALS,MACHINERY
564,Labcorp Holdings Inc,LH,HEALTH CARE,HEALTH CARE SERVICES
566,Mad Catz Interactive Inc,MCZAF,CONSUMER DISCRETIONARY,LEISURE GOODS
568,Natus Medical,NTUS,HEALTH CARE,HEALTH CARE SUPPLIES
569,Nuance Communications Inc,NUAN,INFORMATION TECHNOLOGY,SOFTWARE
570,Odyssey HealthCare Inc,ODSY,HEALTH CARE,HEALTH CARE SERVICES
571,Oshkosh Corp,OSK,INDUSTRIALS,MACHINERY
572,TXNM Energy Inc,TXNM,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
574,Petrohawk Energy Corp,HK,ENERGY,ENERGY PRODUCERS
575,PETSMART INC,PETM,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
576,Roper Technologies Inc,ROP,INDUSTRIALS,ELECTRICAL EQUIPMENT
579,SAPIENT CORP 02/09/2015Non-Confidential,SAPE,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
580,Source Interlink Companies Inc,SORCQ,CONSUMER DISCRETIONARY,PUBLISHING
597,Enerpac Tool Group Corp,EPAC,INDUSTRIALS,MACHINERY
598,Acuity Brands Inc.,AYI,INDUSTRIALS,ELECTRICAL EQUIPMENT
599,AEROPOSTALE INC (XNYS TO: XNAS),AROPQ,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
600,AGCO Corp,AGCO,INDUSTRIALS,MACHINERY
601,Agilysys Inc,AGYS,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
602,AK Steel Holding Corp,AKS,MATERIALS,IRON & STEEL
603,Alon USA Energy Inc,ALJ,ENERGY,OIL & GAS PRODUCERS
604,American Financial Group Inc,AFG,FINANCE,INSURANCE
605,American Greetings Inc. Class A,AM,CONSUMER DISCRETIONARY,CONSUMER SERVICES
606,American Railcar Industries Inc,ARII,INDUSTRIALS,MACHINERY
607,AMREP Corp,AXR,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
608,Ansoft Corp,ANST,INFORMATION TECHNOLOGY,SOFTWARE
609,Apogee Enterprises Inc,APOG,INDUSTRIALS,CONSTRUCTION & ENGINEERING
610,Apria Healthcare Group Inc,AHG,HEALTH CARE,HEALTH CARE SERVICES
611,AVX Corp,AVX,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
612,Bankrate Inc,RATE,CONSUMER DISCRETIONARY,CONSUMER SERVICES
613,Basic Energy Services Inc,BASXQ,ENERGY,ENERGY EQUIPMENT & SERVICES
615,Belden Inc,BDC,INDUSTRIALS,ELECTRICAL EQUIPMENT
616,Boyd Gaming Corp,BYD,CONSUMER DISCRETIONARY,CASINOS & GAMING
617,Brinker International Inc,EAT,CONSUMER DISCRETIONARY,RESTAURANTS
618,Buckeye Technologies Inc,BKI,MATERIALS,PAPER & PACKAGING
619,Topgolf Callaway Brands Corp,MODG,CONSUMER DISCRETIONARY,LEISURE GOODS
620,Carpenter Technology Corp,CRS,MATERIALS,IRON & STEEL
621,CEC Entertainment Inc,CEC,CONSUMER DISCRETIONARY,RESTAURANTS
622,Celanese Corp,CE,MATERIALS,CHEMICALS
623,Centene Corp,CNC,HEALTH CARE,HEALTH CARE SERVICES
624,Cenveo Inc,CVO,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
625,Chordiant Software Inc,CHRD,INFORMATION TECHNOLOGY,SOFTWARE
626,Clear Channel Outdoor Holdings Inc,CCO,COMMUNICATIONS,ADVERTISING
627,COLDWATER CREEK INC COM STK NEW,CWTRQ,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
628,Collective Brands Inc,PSS,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
629,CommVault Systems Inc,CVLT,INFORMATION TECHNOLOGY,SOFTWARE
630,Comstock Resources Inc,CRK,ENERGY,OIL & GAS PRODUCTION
631,Conmed Corp,CNMD,HEALTH CARE,HEALTH CARE SUPPLIES
632,Conns Inc,CONNQ,CONSUMER DISCRETIONARY,RETAIL - GENERAL
633,Convergys Corp,CVG,INFORMATION TECHNOLOGY,IT SERVICES
634,Corus Bankshares,CORSQ,FINANCE,BANKS & THRIFTS
635,CSG Systems International Inc,CSGS,COMMUNICATIONS,INTERNET
636,CSK Auto Corp,CAO,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
637,CTC Media Inc,CTCM,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
638,Delek US Holdings Inc,DK,ENERGY,ENERGY EQUIPMENT & SERVICES
639,Dolby Laboratories Inc,DLB,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
640,Dress Barn Inc,DBRN,"",""
641,Designer Brands Inc,DBI,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
643,Eclipsys Corp,ECLP,HEALTH CARE,HEALTH CARE SUPPLIES
644,El Paso Corp,EP,ENERGY,ENERGY PRODUCERS
645,Electronic Data Systems Corp. (New),EDS,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
646,Emulex Corp,ELX,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
647,EPL Oil & Gas Inc,EPL,ENERGY,ENERGY PRODUCERS
648,Enpro Inc,NPO,INDUSTRIALS,MACHINERY
649,EXCO RESOURCES INC,XCOOQ,ENERGY,OIL & GAS PRODUCERS
650,Ferro Corp,FOE,MATERIALS,CHEMICALS
651,Fiserv Inc,FI,INFORMATION TECHNOLOGY,IT SERVICES
652,Freeport-McMoRan Inc,FCX,MATERIALS,COPPER & ZINC
653,Aerojet Rocketdyne Holdings Inc. (General Tire and Rubber - GenCorp),AJRD,INDUSTRIALS,AEROSPACE & DEFENSE
655,Global Industries Ltd,GLBL,ENERGY,ENERGY EQUIPMENT & SERVICES
656,Integer Holdings Corp,ITGR,HEALTH CARE,HEALTH CARE SUPPLIES
657,Greif Inc,GEF,MATERIALS,WOOD & PAPER
658,Grey Wolf Inc,GW,ENERGY,ENERGY EQUIPMENT & SERVICES
659,Heelys Inc,HLYS,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
660,Heico Corp,HEI,INDUSTRIALS,AEROSPACE & DEFENSE
661,Heidrick & Struggles International Inc,HSII,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
662,HERCULES OFFSHORE INC,HEROQ,ENERGY,ENERGY
663,HMS Holdings Corp,HMSY,HEALTH CARE,HEALTH CARE SERVICES
664,Hologic Inc,HOLX,HEALTH CARE,HEALTH CARE SUPPLIES
665,Hudson Global Inc,HSON,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
666,Immucor Inc,BLUD,HEALTH CARE,HEALTH CARE SUPPLIES
667,INFORMATICA CORP,INFA,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
668,Avantax Inc,AVTA,COMMUNICATIONS,INTERNET
669,Interwoven Inc,IWOV,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
670,Intevac Inc,IVAC,INFORMATION TECHNOLOGY,SEMICONDUCTORS
671,ITT Educational Services Inc,ESINQ,CONSUMER DISCRETIONARY,CONSUMER SERVICES
672,Ziff Davis Inc,ZD,INFORMATION TECHNOLOGY,INTERNET
673,Kelly Services Inc. Class A,KELYA,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
674,Kinross Gold Corp.,KGC,MATERIALS,GOLD & SILVER
675,Knoll Inc,KNL,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
676,Korn Ferry,KFY,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
677,Kroger Co,KR,CONSUMER STAPLES,RETAIL - FOOD & DRUG
678,Lexmark International Inc. Class A,LXK,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
679,Lions Gate Entertainment Corp,LGF,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
680,ManpowerGroup,MAN,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
681,ManTech International Corp,MANT,INFORMATION TECHNOLOGY,IT SERVICES
682,Mariner Energy Inc,ME,ENERGY,ENERGY PRODUCERS
683,Marvel Entertainment Inc,MVL,CONSUMER DISCRETIONARY,LEISURE GOODS
684,Massey Energy Company,MEE,ENERGY,ENERGY PRODUCERS
685,MedCath Corp,MDTH,HEALTH CARE,HEALTH CARE SERVICES
686,Mentor Corp. (MN),MNT,HEALTH CARE,HEALTH CARE SUPPLIES
687,Methanex Corp,MEOH,MATERIALS,CHEMICALS
688,Methode Electronics Inc,MEI,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
689,MicroStrategy Inc,MSTR,INFORMATION TECHNOLOGY,SOFTWARE
690,MillerKnoll Inc,MLKN,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
691,NBTY Inc,NTY,CONSUMER STAPLES,PERSONAL PRODUCTS
692,Netflix Inc,NFLX,COMMUNICATIONS,ENTERTAINMENT
693,NetApp Inc,NTAP,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
694,NewAlliance Bancshares Inc,NAL,FINANCE,BANKS & THRIFTS
695,Nighthawk Radiology Holdings Inc,NHWK,HEALTH CARE,HEALTH CARE SERVICES
696,Noble Energy Inc,NBL,ENERGY,OIL & GAS PRODUCERS
697,OCharleys Inc,CHUX,CONSUMER DISCRETIONARY,RESTAURANTS
698,Odyssey Re Holdings Corp,ORH,FINANCE,INSURANCE
699,Great Elm Group Inc,GEG,INFORMATION TECHNOLOGY,IT SERVICES
700,Beyond Inc,BYON,CONSUMER DISCRETIONARY,RETAIL - INTERNET & MEDIA
702,Patterson-UTI Energy Inc,PTEN,ENERGY,ENERGY EQUIPMENT & SERVICES
703,Paychex Inc,PAYX,INFORMATION TECHNOLOGY,IT SERVICES
705,PetroQuest Energy Inc,PQ,ENERGY,OIL & GAS PRODUCERS
706,Philadelphia Consolidated Holding Corp,PHLY,FINANCE,INSURANCE
707,QLogic Corp,QLGC,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
708,RCN Corp (New),RCNCQ,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
709,Regal Entertainment Group Class A,RGC,COMMUNICATIONS,ENTERTAINMENT
710,Reinsurance Group of America Inc,RGA,FINANCE,INSURANCE
711,Retail Ventures Inc,RVI,CONSUMER DISCRETIONARY,RETAIL - GENERAL
712,Royal Gold Inc,RGLD,MATERIALS,GOLD & SILVER
713,Sanmina Corp,SANM,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
714,Service Corp. International,SCI,CONSUMER DISCRETIONARY,CONSUMER SERVICES
715,Sonic Corp,SONC,CONSUMER DISCRETIONARY,RESTAURANTS
717,CALATLANTIC GROUP INC,CAA,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
718,Steelcase Inc. Class A,SCS,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
719,Stone Energy Corp,SGY,ENERGY,OIL & GAS PRODUCERS
720,Supervalu Inc,SVU,CONSUMER STAPLES,RETAIL - FOOD & DRUG
721,SVB Financial Group,SIVBQ,FINANCE,BANKS
722,Synovus Financial Corp.,SNV,FINANCE,BANKS
723,Syntel Inc,SYNT,INFORMATION TECHNOLOGY,IT SERVICES
724,Global Industrial Co,GIC,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
725,Terra Industries Inc,TRA,MATERIALS,CHEMICALS
726,Total System Services Inc,TSS,FINANCE,CONSUMER FINANCE
727,Tredegar Corp,TG,INDUSTRIALS,CONGLOMERATES
728,Trico Marine Services Inc,TMARQ,ENERGY,ENERGY EQUIPMENT & SERVICES
729,Trizetto Group Inc,TZIX,HEALTH CARE,HEALTH CARE SUPPLIES
730,Twin Disc Incorporated,TWIN,INDUSTRIALS,MACHINERY
731,UAP Holding Corp,UAPH,MATERIALS,CHEMICALS
732,Global Indemnity Group LLC,GBLI,FINANCE,INSURANCE
733,USANA Health Sciences Inc,USNA,CONSUMER STAPLES,PERSONAL PRODUCTS
734,Centrus Energy Corp,LEU,ENERGY,OIL & GAS PRODUCTION
735,Vail Resorts Inc,MTN,CONSUMER DISCRETIONARY,LEISURE FACILITIES
736,Westinghouse Air Brake Technologies Corp,WAB,INDUSTRIALS,MACHINERY
737,TOWERS WATSON & CO COM STK CL A (DE),TW,INDUSTRIALS,INDUSTRIALS
738,WellCare Health Plans Inc,WCG,HEALTH CARE,HEALTH CARE SERVICES
739,West Marine Inc,WMAR,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
740,Western Refining Inc,WNR,ENERGY,ENERGY EQUIPMENT & SERVICES
741,Westwood One Inc,DIAL,MUTUAL FUND,BROADCASTING
742,WET SEAL INC CL-A,WTSLQ,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
743,Williams Partners L.P,WPZ,ENERGY,ENERGY EQUIPMENT & SERVICES
744,Zions Bancorp,ZION,FINANCE,BANKS
745,Acacia Research Corp,ACTG,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
747,Advanced Medical Optics Inc,EYE,HEALTH CARE,HEALTH CARE SUPPLIES
748,Albemarle Corp,ALB,MATERIALS,CHEMICALS
749,American Eagle Outfitters Inc,AEO,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
750,American Oriental Bioengineering Inc,AOBI,HEALTH CARE,PHARMACEUTICALS
751,Amerisafe Inc,AMSF,FINANCE,INSURANCE
752,AV Homes Inc,AVHI,REAL ESTATE,REAL ESTATE MANAGEMENT & DEVELOPMENT
753,Aventine Renewable Energy Holdings Inc,AVRNQ,ENERGY,ENERGY
754,BankUnited Financial Corp Class A,BKUNQ,FINANCE,BANKS & THRIFTS
755,Bed Bath & Beyond Inc,BBBYQ,CONSUMER DISCRETIONARY,RETAIL - GENERAL
756,Big Lots Inc,BIGGQ,CONSUMER DISCRETIONARY,RETAIL - GENERAL
757,Briggs & Stratton Corp,BGGSQ,INDUSTRIALS,MACHINERY
758,Brookfield Homes Corp,BRP,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
759,Brown & Brown Inc,BRO,FINANCE,INSURANCE
760,CA Inc,CA,INFORMATION TECHNOLOGY,SOFTWARE
761,Callon Petroleum Co. (1994),CPE,ENERGY,OIL & GAS PRODUCTION
762,Century Aluminum Co,CENX,MATERIALS,ALUMINUM
764,Charlotte Russe Holding Inc,CHIC,MUTUAL FUND,RETAIL - SPECIALTY
766,Citizens Republic Bancorp Inc,CRBC,FINANCE,BANKS & THRIFTS
767,Clean Harbors Inc,CLH,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
768,Cleveland-Cliffs Inc,CLF,MATERIALS,IRON & STEEL
770,Corporate Executive Board Co. (The),CEB,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
771,Corvel Corp,CRVL,HEALTH CARE,HEALTH CARE SERVICES
772,Countrywide Financial Corp,CFC,FINANCE,BANKS & THRIFTS
773,Cutera Inc,CUTRQ,HEALTH CARE,HEALTH CARE SUPPLIES
774,dELiA*s Inc,DLIA,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
775,Dillard`s Inc.,DDS,CONSUMER DISCRETIONARY,RETAIL - GENERAL
776,Dominos Pizza Inc,DPZ,CONSUMER DISCRETIONARY,RESTAURANTS
777,Ducommun Inc,DCO,INDUSTRIALS,AEROSPACE & DEFENSE
778,Eastman Kodak Co. (Old),EKDKQ,CONSUMER DISCRETIONARY,LEISURE GOODS
781,Emergency Medical Services Inc. Class A,EMS,HEALTH CARE,HEALTH CARE SERVICES
782,EV Energy Partners LP,EVEP,ENERGY,OIL & GAS PRODUCERS
783,Foundation Coal Holdings Inc,FCL,ENERGY,ENERGY PRODUCERS
784,Frontier Financial Corp,FTBK,FINANCE,BANKS & THRIFTS
785,GulfMark Offshore Inc - Bankruptcy 2017-11-14'),GLFMQ,ENERGY,ENERGY EQUIPMENT & SERVICES
786,Haynes International Inc,HAYN,MATERIALS,IRON & STEEL
787,Hecla Mining Co.,HL,MATERIALS,GOLD & SILVER
788,Hutchinson Technology,HTCH,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
789,ICU Medical Inc,ICUI,HEALTH CARE,HEALTH CARE SUPPLIES
790,Coherent Corp,COHR,INDUSTRIALS,ELECTRICAL EQUIPMENT
791,Ingles Markets Inc Class A,IMKTA,CONSUMER STAPLES,RETAIL - FOOD & DRUG
792,Interpublic Group Of Cos. Inc.,IPG,COMMUNICATIONS,ADVERTISING
793,Intuit Inc,INTU,INFORMATION TECHNOLOGY,SOFTWARE
794,Jackson Hewitt Tax Service Inc,JHTXQ,CONSUMER DISCRETIONARY,CONSUMER SERVICES
795,Jo-Ann Stores Inc. Class A,JAS,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
796,Kimball International Inc,KBAL,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
797,LHC Group Inc,LHCG,HEALTH CARE,HEALTH CARE SERVICES
798,Markwest Hydrocarbon Inc,MWP,ENERGY,ENERGY PRODUCERS
799,Meadowbrook Insurance Group Inc,MIG,FINANCE,FINANCE
800,Mentor Graphics Corp,MENT,INFORMATION TECHNOLOGY,SOFTWARE
801,Molex Inc,MOLX,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
803,Movado Group Inc,MOV,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
804,Mueller Water Products Inc,MWA,INDUSTRIALS,MACHINERY
805,Myers Industries Inc,MYE,MATERIALS,WOOD & PAPER
806,New Frontier Media Inc,NOOF,CONSUMER DISCRETIONARY,BROADCASTING
807,RTW Retailwinds Inc,RTWIQ,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
808,NPK International Inc.,NPKI,ENERGY,ENERGY EQUIPMENT & SERVICES
809,NEWPORT CORP,NEWP,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
810,Novell Inc,NOVL,INFORMATION TECHNOLOGY,SOFTWARE
811,OM Group,OMG,MATERIALS,MATERIALS
812,Open Text Corp,OTEX,COMMUNICATIONS,INTERNET
813,Park Aerospace Corp,PKE,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
814,Quanta Services Inc,PWR,INDUSTRIALS,CONSTRUCTION & ENGINEERING
815,Robert Half Inc,RHI,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
816,Rockwell Automation Inc,ROK,INDUSTRIALS,ELECTRICAL EQUIPMENT
818,SAVVIS Inc,SVVS,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
819,SEACOR Holdings Inc,CKH,ENERGY,ENERGY EQUIPMENT & SERVICES
820,Smurfit-Stone Container Corp,SSCCQ,MATERIALS,PAPER & PACKAGING
821,Sovereign Bancorp Inc,SOV,FINANCE,BANKS & THRIFTS
822,Stage Stores Inc,SSINQ,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
823,Staples Inc,SPLS,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
824,Stein Mart Inc,SMRTQ,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
825,Sterling Bancshares Inc. (TX),SBIB,FINANCE,BANKS & THRIFTS
826,Sun Healthcare Group Inc. (DE),SUNH,HEALTH CARE,HEALTH CARE SERVICES
827,SurModics Inc,SRDX,HEALTH CARE,HEALTH CARE SUPPLIES
828,Symyx Technologies Inc,SMMX,MATERIALS,CHEMICALS
829,Targa Resources Partners LP,NGLS,ENERGY,ENERGY
830,Taseko Mines Ltd,TGB,MATERIALS,GOLD & SILVER
831,Tenet Healthcare Corp,THC,HEALTH CARE,HEALTH CARE SERVICES
832,THQ Inc,THQIQ,INFORMATION TECHNOLOGY,SOFTWARE
833,Triad Guaranty Inc,TGIC,FINANCE,BANKS
834,Carparts.Com Inc,PRTS,CONSUMER DISCRETIONARY,RETAIL - INTERNET & MEDIA
835,Umpqua Holdings Corp,UMPQ,FINANCE,TRUSTS & THRIFTS
836,U.S. BioEnergy Corp,USBE,ENERGY,ENERGY PRODUCERS
837,UTStarcom Holdings Corp,UTSI,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
838,WebMD Health Corp,WBMD,HEALTH CARE,HEALTH CARE SUPPLIES
839,Wynn Resorts Ltd,WYNN,CONSUMER DISCRETIONARY,CASINOS & GAMING
860,AES Corp.,AES,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
863,FG Group Holdings Inc,FGH,INDUSTRIALS,ELECTRICAL EQUIPMENT
864,China Security & Surveillance Technology Inc,CSR,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
867,Northwest Airlines Corp,NWACQ,TRANSPORTS,AIRLINES & AIR SERVICES
868,Shenandoah Telecommunications Co,SHEN,UTILITIES AND TELECOMMUNICATIONS,TELEPHONE
869,Sierra Health Services Inc,SIE,HEALTH CARE,HEALTH CARE SERVICES
870,Universal Power Group Inc,UPGI,INDUSTRIALS,ELECTRICAL EQUIPMENT
878,Clear Channel Communications Inc,CCU,CONSUMER DISCRETIONARY,BROADCASTING
881,Grace (W.R.) & Co. (DE),GRA,MATERIALS,CHEMICALS
887,Mirant Corp. (New),MIRKQ,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
890,Owens Corning,OC,INDUSTRIALS,CONSTRUCTION & ENGINEERING
891,Riviera Holding Co,RVHLQ,CONSUMER DISCRETIONARY,CASINOS & GAMING
892,SLM Corp,SLM,FINANCE,CONSUMER FINANCE
895,CMS Energy Corporation,CMS,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - MULTILINE
896,Core-Mark Holding Co Inc,CORE,CONSUMER STAPLES,RETAIL - FOOD & DRUG
902,Unifi Inc,UFI,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
903,Armstrong World Industries Inc,AWI,INDUSTRIALS,CONSTRUCTION & ENGINEERING
910,US Airways Group Inc,LCC,TRANSPORTS,AIRLINES & AIR SERVICES
912,Movie Gallery Inc. (Old),MOVIQ,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
917,Actel Corp,ACTL,INFORMATION TECHNOLOGY,SEMICONDUCTORS
918,Applied Materials Inc,AMAT,INFORMATION TECHNOLOGY,SEMICONDUCTORS
920,Cavium Inc,CAVM,INFORMATION TECHNOLOGY,SEMICONDUCTORS
922,LSI Corp. (CA),LSI,INFORMATION TECHNOLOGY,SEMICONDUCTORS
923,McAfee Inc,MFE,INFORMATION TECHNOLOGY,SOFTWARE
924,MICREL INC,MCRL,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
925,Netlogic Microsystems Inc,NETL,MUTUAL FUND,SEMICONDUCTORS
927,Plantronics Inc,POLY,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
928,Synplicity Inc,SYNP,INFORMATION TECHNOLOGY,SOFTWARE
929,Adeia Inc,ADEA,INFORMATION TECHNOLOGY,SEMICONDUCTORS
930,Xilinx Inc,XLNX,INFORMATION TECHNOLOGY,SEMICONDUCTORS
931,Amkor Technology Inc,AMKR,INFORMATION TECHNOLOGY,SEMICONDUCTORS
932,BMC Software Inc,BMC,INFORMATION TECHNOLOGY,SOFTWARE
935,Cymer Inc,CYMI,INFORMATION TECHNOLOGY,SEMICONDUCTORS
